"CO_MUNICIPIO_RESIDENCIA","MUNICIPIO","MEDIA_FINAL","MEDIA_CN","MEDIA_CH","MEDIA_LC","MEDIA_MT","MEDIA_REDACAO"
2309508,"ORÓS",2411.70311986864,457.162397372742,501.171756978654,489.855665024631,449.884400656814,513.628899835796
2309607,"PACAJUS",2469.24302868579,463.388859239493,515.164543028686,502.200466977985,467.748665777185,520.740493662442
2309706,"PACATUBA",2508.17212355212,466.272857142857,525.938416988417,513.214478764479,469.162972972973,533.583397683398
2309805,"PACOTI",2496.13150406504,462.798577235773,518.125203252033,509.883130081301,458.292073170732,547.032520325203
2309904,"PACUJÁ",2458.89285714286,457.838392857143,509.797321428571,505.389285714286,475.421428571428,510.446428571429
2310001,"PALHANO",2466.01588785047,467.109345794393,509.242056074766,498.890342679128,474.886292834891,515.88785046729
2310100,"PALMÁCIA",2415.68623188406,458.422101449275,507.619565217391,497.195289855072,449.768115942029,502.68115942029
2310209,"PARACURU",2445.89086294416,466.830682459109,511.036266215454,499.401240834743,462.463620981388,506.159052453469
2310258,"PARAIPABA",2475.09063444109,466.971903323263,514.827039274924,499.718277945619,470.144410876133,523.429003021148
2310308,"PARAMBU",2348.13263598326,451.391910739191,493.189958158996,484.426638772664,445.121338912134,474.002789400279
2310407,"PARAMOTI",2436.21014084507,459.725070422535,507.201408450704,499.052957746479,462.391267605634,507.839436619718
2310506,"PEDRA BRANCA",2392.63448275862,459.229310344828,499.045593869732,492.527969348659,453.709003831418,488.122605363985
2310605,"PENAFORTE",2479.64824561403,464.134210526316,511.847953216374,502.779532163743,474.237426900585,526.649122807018
2310704,"PENTECOSTE",2444.36979865772,465.765026099925,510.57807606264,496.736092468307,463.412900820283,507.877703206562
2310803,"PEREIRO",2422.94017199017,457.210196560197,498.446928746929,491.973464373464,460.420147420147,514.889434889435
2310852,"PINDORETAMA",2440.88559322034,457.937530266344,511.949878934625,493.95205811138,461.119975786925,515.926150121065
2310902,"PIQUET CARNEIRO",2464.33344051447,470.809646302251,510.270096463022,499.802572347267,473.676205787781,509.774919614148
2310951,"PIRES FERREIRA",2423.17606060606,455.454242424242,505.727878787879,493.510606060606,462.543939393939,505.939393939394
2311009,"PORANGA",2395.31642228739,454.889149560117,496.639589442815,490.928445747801,453.035190615836,499.824046920821
2311108,"PORTEIRAS",2395.66148969889,456.77765451664,494.637559429477,489.544374009509,454.955467511886,499.746434231379
2311207,"POTENGI",2436.18681672026,457.504501607717,506.206109324759,492.990996784566,451.189389067524,528.295819935691
2311231,"POTIRETAMA",2354.73152173913,450.610326086957,493.633695652174,476.125543478261,440.23152173913,494.130434782609
2311264,"QUITERIANÓPOLIS",2325.87722567288,446.587577639752,484.104968944099,483.124844720497,443.322774327122,468.737060041408
2311306,"QUIXADÁ",2482.98008061807,465.314175344306,519.896170641585,506.81145448438,468.190728921733,522.767551226067
2311355,"QUIXELÔ",2448.65182072829,457.22268907563,511.810084033614,503.373669467787,473.724369747899,502.521008403361
2311405,"QUIXERAMOBIM",2457.38746279762,459.548586309524,510.982366071429,502.697321428571,464.014099702381,520.145089285714
2311504,"QUIXERÉ",2515.63653198653,476.577777777778,519.069023569024,509.391245791246,481.642255892256,528.956228956229
2311603,"REDENÇÃO",2403.53489339574,452.789391575663,503.541185647426,492.389391575663,452.240821632866,502.574102964119
2311702,"RERIUTABA",2486.07192982456,468.705901116427,511.737799043062,501.051196172249,470.988516746411,533.588516746412
2311801,"RUSSAS",2538.70994346525,472.318922514134,528.230229464583,515.190954439641,484.742367808447,538.227469238444
2311900,"SABOEIRO",2409.19407894737,453.210855263158,489.358552631579,491.542763157895,452.31875,522.763157894737
2311959,"SALITRE",2321.23333333333,445.679807692308,485.834294871795,477.182371794872,441.895833333334,470.641025641026
2312007,"SANTANA DO ACARAÚ",2436.14013961605,460.092670157068,510.904886561955,497.168848167539,456.507766143106,511.465968586387
2312106,"SANTANA DO CARIRI",2448.8343412527,460.855507559395,505.834125269978,492.055507559395,462.097840172786,527.991360691145
2312205,"SANTA QUITÉRIA",2387.99098110908,455.898659354052,494.552163315052,488.263436928702,456.514990859232,492.761730652041
2312304,"SÃO BENEDITO",2483.01860036832,471.46335174954,511.493799877225,500.061448741559,466.924493554328,533.075506445672
2312403,"SÃO GONÇALO DO AMARANTE",2452.79439834025,462.317427385892,511.732676348548,505.603267634855,467.954304979253,505.186721991701
2312502,"SÃO JOÃO DO JAGUARIBE",2529.01861702128,469.865957446808,522.516489361702,511.222340425532,474.243617021277,551.170212765957
2312601,"SÃO LUÍS DO CURU",2424.09556650246,461.795812807882,506.32487684729,498.552216748769,448.407881773399,509.014778325123
2312700,"SENADOR POMPEU",2472.61491525424,461.952655367232,513.698983050848,506.707118644068,461.758983050847,528.497175141243
2312809,"SENADOR SÁ",2392.44825870647,457.256218905473,495.229850746269,493.426865671642,458.674626865672,487.860696517413
2312908,"SOBRAL",2558.07912365473,478.988062815726,529.837359982429,516.194673841423,486.379584889084,546.679442126071
2313005,"SOLONÓPOLE",2350.69396092362,457.459147424512,487.960568383659,482.767495559503,459.522735346359,462.984014209591
2313104,"TABULEIRO DO NORTE",2524.24408333333,473.569166666666,520.464,508.298333333333,479.67925,542.233333333333
2313203,"TAMBORIL",2400.65423728814,457.99988700565,494.307231638418,489.39220338983,453.892768361582,505.062146892655
2313252,"TARRAFAS",2421.54010695187,461.990909090909,491.077005347593,491.835294117647,463.909625668449,512.727272727273
2313302,"TAUÁ",2459.43616773442,463.03814793244,510.842224810716,503.010308677927,463.186138613861,519.359347699476
2313351,"TEJUÇUOCA",2407.12390924956,454.484118673648,499.732635253054,488.812390924956,450.412390924956,513.682373472949
2313401,"TIANGUÁ",2483.59510887772,470.004020100503,515.793768844221,502.389782244556,471.441708542713,523.965829145729
2313500,"TRAIRI",2371.92607669617,455.399587020649,493.901061946903,489.221297935103,448.825958702065,484.578171091445
2313559,"TURURU",2358.5008097166,449.543724696356,488.501619433198,484.421457489878,446.236437246964,489.797570850202
2313609,"UBAJARA",2484.40007407407,467.141555555556,513.956518518518,501.519851851852,472.454,529.328148148148
2313708,"UMARI",2438.23023255814,458.886976744186,504.028837209302,499.146976744186,455.144186046512,521.023255813953
2313757,"UMIRIM",2339.20457875458,449.795238095238,487.941758241758,484.818315018315,439.35989010989,477.289377289377
2313807,"URUBURETAMA",2418.23444444444,455.644814814815,501.735679012346,492.216296296296,453.921604938272,514.716049382716
2313906,"URUOCA",2445.31338797814,460.036612021858,512.64262295082,498.188524590164,463.953825136612,510.491803278689
2313955,"VARJOTA",2484.33088455772,470.35892053973,514.034482758621,503.054422788606,467.041979010495,529.84107946027
2314003,"VÁRZEA ALEGRE",2430.59664473684,458.480723684211,500.747302631579,493.26427631579,463.972763157895,514.131578947368
2314102,"VIÇOSA DO CEARÁ",2449.07443609023,459.536040100251,503.402155388471,496.215588972431,457.459498746867,532.461152882206
2400109,"ACARI",2567.52454545455,473.620909090909,532.032954545455,515.740909090909,479.9025,566.227272727273
2400208,"AÇU",2490.6751685839,466.434748115827,516.707933359778,506.07036890123,472.216184053947,529.245934153114
2400307,"AFONSO BEZERRA",2412.28605442177,453.466666666667,502.571428571429,492.137074829932,470.981632653061,493.12925170068
2400406,"ÁGUA NOVA",2522.30245901639,464.470491803279,521.464754098361,508.503278688525,471.798360655738,556.065573770492
2400505,"ALEXANDRIA",2513.63616504854,468.680339805825,518.684951456311,508.693932038835,468.887621359223,548.68932038835
2400604,"ALMINO AFONSO",2454.04845360825,457.534536082474,508.914948453608,498.531443298969,465.046907216495,524.020618556701
2400703,"ALTO DO RODRIGUES",2449.848,463.576222222222,511.771777777778,503.725777777778,462.907555555556,507.866666666667
2400802,"ANGICOS",2451.05885608856,460.354981549816,508.683579335794,499.543542435424,465.576383763838,516.90036900369
2400901,"ANTÔNIO MARTINS",2436.06715686275,453.925,501.918137254902,491.986764705882,459.707843137255,528.529411764706
2401008,"APODI",2515.20668301655,470.333353770693,519.20282035561,505.688166768853,481.091477621091,538.890864500307
2401107,"AREIA BRANCA",2467.62757092199,462.243617021277,516.300265957447,503.119503546099,465.006737588652,520.957446808511
2401206,"ARÊS",2416.5776504298,454.598567335243,505.05558739255,493.880515759312,462.87106017192,500.171919770774
2401305,"AUGUSTO SEVERO",2434.63362318841,458.946666666667,505.669855072464,492.434492753623,458.104347826087,519.478260869565
2401404,"BAÍA FORMOSA",2458.44394618834,466.933632286996,510.318834080718,500.457399103139,460.823766816144,519.910313901345
2401453,"BARAÚNA",2452.99613402062,458.616365979381,512.455283505155,501.224484536083,467.916494845361,512.783505154639
2401503,"BARCELONA",2462.35952380952,457.696031746032,510.769841269841,488.376190476191,457.422222222222,548.095238095238
2401602,"BENTO FERNANDES",2360.86030150754,441.151256281407,494.060804020101,476.68743718593,450.970854271357,497.989949748744
2401651,"BODÓ",2409.51020408163,455.532653061225,499.732653061224,487.826530612245,452.540816326531,513.877551020408
2401701,"BOM JESUS",2457.726953125,463.32109375,516.07109375,503.78671875,457.751171875,516.796875
2401800,"BREJINHO",2467.40787172012,461.151603498542,513.229154518951,502.874635568513,475.575218658892,514.577259475219
2401859,"CAIÇARA DO NORTE",2470.84432989691,463.60824742268,507.265979381443,505.971134020619,460.803092783505,533.19587628866
2401909,"CAIÇARA DO RIO DO VENTO",2399.1431372549,449.832352941176,490.867647058824,488.255882352941,439.402941176471,530.78431372549
2402006,"CAICÓ",2578.41084822552,479.41109992449,535.365315882205,517.989906871382,490.665919959728,554.978605587717
2402105,"CAMPO REDONDO",2466.89230769231,464.790384615385,515.66858974359,506.728525641026,463.679166666667,516.025641025641
2402204,"CANGUARETAMA",2440.91942028986,464.554396135266,510.723381642512,504.546859903382,456.283188405797,504.811594202899
2402303,"CARAÚBAS",2465.06151111111,462.716355555556,511.186222222222,503.701066666667,464.088977777778,523.368888888889
2402402,"CARNAÚBA DOS DANTAS",2590.7204,475.5608,532.8776,520.3088,509.1732,552.8
2402501,"CARNAUBAIS",2500.84761904762,469.647186147186,519.570562770563,505.019480519481,468.255411255411,538.354978354978
2402600,"CEARÁ-MIRIM",2496.52032480315,468.289517716535,521.493651574803,509.464517716535,474.357283464567,522.915354330709
2402709,"CERRO CORÁ",2472.47509157509,462.543223443224,511.889743589743,506.484615384615,465.403663003663,526.153846153846
2402808,"CORONEL EZEQUIEL",2431.19315068493,459.104794520548,509.103424657534,498.321917808219,450.005479452055,514.657534246575
2402907,"CORONEL JOÃO PESSOA",2380.12142857143,451.240909090909,484.86038961039,485.987662337662,451.928571428571,506.103896103896
2403004,"CRUZETA",2592.58063063063,473.170720720721,534.412162162162,518.174774774775,487.093243243243,579.72972972973
2403103,"CURRAIS NOVOS",2547.51203501094,474.281663019694,529.452035010941,520.023194748359,478.781400437637,544.973741794311
2403202,"DOUTOR SEVERIANO",2458.57085201794,458.747533632287,505.584304932736,499.277130044843,460.881165919283,534.080717488789
2403251,"PARNAMIRIM",2668.70657905411,495.587239393202,551.720053541007,535.952145696439,511.405686703983,574.041453719478
2403301,"ENCANTO",2558.502,471.849,531.5395,512.0055,473.708,569.4
2403400,"EQUADOR",2441.8466403162,452.14347826087,504.030434782609,504.611462450593,456.950592885376,524.110671936759
2403509,"ESPÍRITO SANTO",2476.00414746544,464.964516129032,518.03732718894,507.146543778802,468.159907834101,517.695852534562
2403608,"EXTREMOZ",2483.00644922165,468.274722016308,519.380948851001,511.438324684952,469.190437361008,514.722016308377
2403707,"FELIPE GUERRA",2427.60593220339,455.394915254237,504.35197740113,490.269774011299,461.713559322034,515.875706214689
2403756,"FERNANDO PEDROZA",2318.23088235294,435.513235294118,485.848529411765,485.317647058824,433.316176470588,478.235294117647
2403806,"FLORÂNIA",2562.85725806452,479.989516129032,530.535887096774,518.801209677419,482.159677419355,551.370967741935
2403905,"FRANCISCO DANTAS",2483.3131147541,452.48606557377,515.267213114754,501.298360655738,452.917213114754,561.344262295082
2404002,"FRUTUOSO GOMES",2471.69898989899,467.221212121212,509.394949494949,495.861111111111,481.140909090909,518.080808080808
2404101,"GALINHOS",2350.82692307692,460.103846153846,483.207692307692,470.559615384615,438.878846153846,498.076923076923
2404200,"GOIANINHA",2486.01556122449,464.165306122449,518.116198979592,510.295153061225,464.739923469388,528.698979591837
2404309,"GOVERNADOR DIX-SEPT ROSADO",2499.81348314607,464.514794007491,519.269475655431,509.44138576779,476.962359550562,529.625468164794
2404408,"GROSSOS",2463.94640883978,465.35773480663,514.17044198895,499.725414364641,460.604419889503,524.088397790055
2404507,"GUAMARÉ",2428.39698630137,461.834520547945,510.19397260274,492.633424657534,456.063835616438,507.671232876712
2404606,"IELMO MARINHO",2390.13776595745,455.717553191489,497.981914893617,486.832446808511,452.28670212766,497.31914893617
2404705,"IPANGUAÇU",2432.72144249513,455.99298245614,506.405847953216,495.534307992203,460.753216374269,514.035087719298
2404804,"IPUEIRA",2558.09473684211,471.017293233083,532.406015037594,511.876691729323,479.185714285714,563.609022556391
2404853,"ITAJÁ",2407.96856060606,450.997727272727,502.175,491.700757575758,456.125378787879,506.969696969697
2404903,"ITAÚ",2470.5085,462.3905,511.4205,493.963,455.1345,547.6
2405009,"JAÇANÃ",2497.56728971963,465.618068535826,511.144859813084,506.015264797508,466.004049844237,548.785046728972
2405108,"JANDAÍRA",2430.39638554217,451.734939759036,503.436144578313,503.177108433735,445.060240963855,526.987951807229
2405207,"JANDUÍS",2421.95326086956,450.557065217391,506.052173913044,496.582608695652,446.696195652174,522.065217391304
2405306,"JANUÁRIO CICCO",2391.27894736842,451.49298245614,498.574269005848,492.929824561403,443.252631578947,505.029239766082
2405405,"JAPI",2401.51008403361,454.370588235294,493.227731092437,489.56218487395,466.870588235294,497.478991596639
2405504,"JARDIM DE ANGICOS",2476.37222222222,466.412962962963,523.366666666667,498.083333333333,476.287037037037,512.222222222222
2405603,"JARDIM DE PIRANHAS",2504.14582560297,464.32745825603,517.245825602968,503.985528756957,476.768831168831,541.818181818182
2405702,"JARDIM DO SERIDÓ",2554.86836734694,473.259183673469,527.344285714286,516.064081632653,485.996734693877,552.204081632653
2405801,"JOÃO CÂMARA",2485.99807256236,464.475396825397,520.230158730159,506.185034013605,469.030385487528,526.077097505669
2405900,"JOÃO DIAS",2412.95416666667,444.904166666667,499.604166666667,491.758333333333,456.409722222222,520.277777777778
2406007,"JOSÉ DA PENHA",2536.48949771689,466.206392694064,521.392237442922,513.303196347032,473.213242009132,562.374429223744
2406106,"JUCURUTU",2477.55009009009,460.395495495495,514.112072072072,500.153333333333,466.889189189189,536
2406155,"JUNDIÁ",2330.29245283019,445.450943396226,496.86320754717,477.606603773585,460.56037735849,449.811320754717
2406205,"LAGOA DANTA",2404.68129496403,456.167625899281,503.997122302158,491.96618705036,462.478417266187,490.071942446043
2406304,"LAGOA DE PEDRAS",2425.23368421053,462.138421052632,499.924736842105,493.362631578947,461.807894736842,508
2406403,"LAGOA DE VELHOS",2408.35625,457.91125,498.03625,488.825,455.83375,507.75
2406502,"LAGOA NOVA",2446.42529550827,454.40780141844,509.394562647754,501.518439716312,458.9768321513,522.127659574468
2406601,"LAGOA SALGADA",2422.2265625,457.92578125,505.82109375,494.401953125,460.093359375,503.984375
2406700,"LAJES",2410.64935483871,454.396129032258,504.166129032258,493.335806451613,461.525483870968,497.225806451613
2406809,"LAJES PINTADAS",2445.44825174825,465.458741258741,501.965734265734,494.559440559441,471.156643356643,512.307692307692
2406908,"LUCRÉCIA",2451.33428571429,455.707142857143,511.888095238095,496.615238095238,464.647619047619,522.47619047619
2407005,"LUÍS GOMES",2492.40082644628,461.667768595041,515.065289256198,510.665289256199,466.572727272727,538.429752066116
2407104,"MACAÍBA",2501.62490736929,469.10045286126,523.143968711404,512.236228900782,473.935117332235,523.209139563606
2407203,"MACAU",2516.66209912536,468.812973760933,524.318367346939,510.798979591837,472.032069970845,540.699708454811
2407252,"MAJOR SALES",2388.28944099379,440.000621118012,502.888198757764,493.750931677019,453.76149068323,497.888198757764
2407302,"MARCELINO VIEIRA",2473.15264900662,459.130463576159,515.729139072848,499.782119205298,456.967880794702,541.543046357616
2407401,"MARTINS",2517.50269230769,465.788846153846,522.151538461539,509.164230769231,467.782692307692,552.615384615385
2407500,"MAXARANGUAPE",2406.30054945055,460.405494505495,502.800549450549,494.009340659341,452.271978021978,496.813186813187
2407609,"MESSIAS TARGINO",2363.80080321285,452.896787148594,486.440963855422,477.872690763052,455.666666666667,490.923694779116
2407708,"MONTANHAS",2441.77674418605,457.125249169435,507.44219269103,498.030232558139,459.228903654485,519.950166112957
2407807,"MONTE ALEGRE",2467.33318284424,463.759367945824,512.24920993228,503.50316027088,467.776297968397,520.045146726862
2407906,"MONTE DAS GAMELEIRAS",2337.6220338983,441.58813559322,490.598305084746,482.683050847458,447.159322033898,475.593220338983
2408003,"MOSSORÓ",2572.28463683257,477.94641014917,534.22860727729,521.618409312701,492.345803708351,546.145406385055
2408102,"NATAL",2650.4656150422,493.466704774878,549.757775291285,534.235304419742,506.084398336212,566.921432220087
2408201,"NÍSIA FLORESTA",2464.26217105263,463.977138157895,512.935197368421,508.224177631579,467.316447368421,511.809210526316
2408300,"NOVA CRUZ",2539.54037769784,471.760251798561,528.218435251799,513.765377697842,479.477068345324,546.319244604317
2408409,"OLHO-DÁGUA DO BORGES",2384.30813953488,449.797674418605,495.081976744186,485.425581395349,454.933139534884,499.06976744186
2408508,"OURO BRANCO",2551.67837837838,472.642162162162,528.701621621621,511.437837837838,475.112972972973,563.783783783784
2408607,"PARANÁ",2357.63664122137,443.09465648855,492.374809160305,484.585496183206,458.803053435115,478.778625954198
2408706,"PARAÚ",2527.79393939394,475.364393939394,522.962121212121,508.766666666667,465.246212121212,555.454545454545
2408805,"PARAZINHO",2424.52086956522,456.067826086956,505.805217391304,499.126086956522,448.217391304348,515.304347826087
2408904,"PARELHAS",2568.93831672204,476.746290143965,531.530232558139,517.716279069767,490.232336655592,552.713178294574
2408953,"RIO DO FOGO",2337.91672240803,450.670903010033,490.081605351171,483.429765886288,440.088963210702,473.645484949833
2409100,"PASSA E FICA",2421.12156334232,455.071967654987,503.390026954178,493.739892183288,457.437196765499,511.482479784367
2409209,"PASSAGEM",2397.62258064516,456.001075268817,511.520430107527,495.038709677419,449.901075268817,485.161290322581
2409308,"PATU",2461.66340956341,457.787941787942,509.965904365904,497.019542619543,469.405613305613,527.484407484407
2409332,"SANTA MARIA",2400.13571428571,458.53125,502.111607142857,491.599107142857,450.215178571429,497.678571428571
2409407,"PAU DOS FERROS",2565.49189378057,473.740041928721,533.346470999301,516.897763801537,481.622921034242,559.884696016771
2409506,"PEDRA GRANDE",2374.49122807018,445.694736842105,496.39298245614,492.49649122807,447.275438596491,492.631578947368
2409605,"PEDRA PRETA",2405.97179487179,444.269230769231,508.833333333333,500.807692307692,453.6,498.461538461538
2409704,"PEDRO AVELINO",2383.49673913043,452.019565217391,495.727173913043,488.13152173913,448.922826086957,498.695652173913
2409803,"PEDRO VELHO",2501.58983050847,467.344915254237,520.695480225989,507.923728813559,467.309322033898,538.316384180791
2409902,"PENDÊNCIAS",2448.05772594752,457.59416909621,512.330903790087,501.906997084548,454.601749271137,521.623906705539
2410009,"PILÕES",2517.72867647059,470.620588235294,518.002205882353,511.057352941176,474.666176470588,543.382352941176
2410108,"POÇO BRANCO",2394.56772908367,448.898007968127,502.703585657371,488.809163346614,451.129083665339,503.027888446215
2410207,"PORTALEGRE",2480.89966101695,462.486101694915,513.949491525424,504.988474576271,463.068813559322,536.406779661017
2410256,"PORTO DO MANGUE",2398.33507462687,459.524626865672,496.255223880597,488.531343283582,444.322388059702,509.701492537313
2410306,"SERRA CAIADA",2432.18956043956,460.169230769231,507.765934065934,495.551648351648,461.999450549451,506.703296703297
2410405,"PUREZA",2409.17162162162,451.841216216216,503.133108108108,491.613513513514,465.286486486486,497.297297297297
2410504,"RAFAEL FERNANDES",2512.54460093897,458.773708920188,520.207042253521,503.684507042253,471.47558685446,558.403755868545
2410603,"RAFAEL GODEIRO",2424.22564102564,456.61858974359,498.591666666667,495.171153846154,461.921153846154,511.923076923077
2410702,"RIACHO DA CRUZ",2402.60265486726,452.414159292035,497.88407079646,486.533628318584,447.186725663717,518.58407079646
2410801,"RIACHO DE SANTANA",2549.16789473684,464.963684210526,526.93052631579,511.46,477.603157894737,568.210526315789
2410900,"RIACHUELO",2374.11711229946,446.044919786096,494.455614973262,494.913368983957,444.585561497326,494.117647058824
2411007,"RODOLFO FERNANDES",2349.78976377953,451.167716535433,489.931496062992,476.776377952756,449.394488188976,482.51968503937
2411056,"TIBAU",2498.68054298642,468.263348416289,523.505882352941,509.722171945701,465.333936651584,531.85520361991
2411106,"RUY BARBOSA",2387.21298701299,456.490909090909,488.405194805195,486.761038961039,462.309090909091,493.246753246753
2411205,"SANTA CRUZ",2513.02965154504,472.261012491782,523.049835634451,513.223274161736,475.28382642998,529.211702827087
2411403,"SANTANA DO MATOS",2400.36356164384,450.010136986301,496.274794520548,494.742191780822,457.418630136986,501.917808219178
2411429,"SANTANA DO SERIDÓ",2529.27524752475,472.517821782178,524.635643564356,518.378217821782,474.535643564357,539.207920792079
2411502,"SANTO ANTÔNIO",2507.90180055402,470.864819944598,520.169390581717,510.235041551246,484.485734072022,522.146814404432
2411601,"SÃO BENTO DO NORTE",2579.91860465116,485.295348837209,546.73488372093,513.086046511628,483.174418604651,551.627906976744
2411700,"SÃO BENTO DO TRAIRÍ",2468.24830508475,471.543220338983,517.572881355932,503.748305084746,456.400847457627,518.983050847458
2411809,"SÃO FERNANDO",2517.70137931034,463.588965517241,511.607586206896,497.076551724138,482.669655172414,562.758620689655
2411908,"SÃO FRANCISCO DO OESTE",2536.24347826087,462.360869565217,523.36231884058,512.207971014493,462.370289855072,575.942028985507
2412005,"SÃO GONÇALO DO AMARANTE",2515.53297129558,470.378588052754,528.306594259116,516.243703129041,475.209723299716,525.394362554952
2412104,"SÃO JOÃO DO SABUGI",2550.29888059701,473.965298507463,530.2,510.032462686567,485.205597014925,550.89552238806
2412203,"SÃO JOSÉ DE MIPIBU",2478.03376230129,463.711582134747,520.310219530659,510.549962149886,467.231869795609,516.230128690386
2412302,"SÃO JOSÉ DO CAMPESTRE",2416.03177257525,454.147157190636,506.020735785953,495.100668896321,458.957190635451,501.80602006689
2412401,"SÃO JOSÉ DO SERIDÓ",2646.68023255814,487.487209302326,536.852325581395,521.7,506.570930232558,594.06976744186
2412500,"SÃO MIGUEL",2525.75176613886,468.276979293545,518.008282582217,510.092448233861,478.99646772229,550.377588306943
2412559,"SÃO MIGUEL DO GOSTOSO",2474.6625,465.128125,517.155,512.4275,465.076875,514.875
2412609,"SÃO PAULO DO POTENGI",2497.36089494163,472.27859922179,514.637937743191,507.216147859922,471.010311284047,532.217898832685
2412708,"SÃO PEDRO",2421.1722972973,453.622297297297,503.537162162162,489.202702702703,468.323648648649,506.486486486487
2412807,"SÃO RAFAEL",2446.06728624535,459.223048327138,508.355390334572,500.533085501859,466.282899628253,511.672862453532
2412906,"SÃO TOMÉ",2492.52185430464,467.954304635762,515.60463576159,507.075496688742,466.390728476821,535.496688741722
2413003,"SÃO VICENTE",2520.23736842105,467.085789473684,520.968947368421,514.961052631579,470.063684210526,547.157894736842
2413102,"SENADOR ELÓI DE SOUZA",2387.89318181818,451.538636363637,496.92803030303,492.045454545455,453.290151515152,494.090909090909
2413201,"SENADOR GEORGINO AVELINO",2382.41714285714,457.407619047619,497.431428571429,494.444761904762,456.561904761905,476.571428571429
2413300,"SERRA DE SÃO BENTO",2517.8786407767,460.340776699029,532.261165048544,519.834951456311,468.936893203883,536.504854368932
2413359,"SERRA DO MEL",2452.25444839858,457.895017793594,509.083274021352,500.002491103203,469.544128113879,515.729537366548
2413409,"SERRA NEGRA DO NORTE",2505.69213483146,467.404119850187,520.513108614232,506.008988764045,476.185393258427,535.580524344569
2413508,"SERRINHA",2462.93485714286,460.491428571429,509.182285714286,508.836571428571,475.281714285714,509.142857142857
2413557,"SERRINHA DOS PINTOS",2478.23289473684,457.276315789474,512.684210526316,504.661842105263,467.689473684211,535.921052631579
2413607,"SEVERIANO MELO",2464.09682539682,466.626984126984,504.78253968254,494.472222222222,469.405555555556,528.809523809524
2413706,"SÍTIO NOVO",2399.14754098361,454.303278688525,497.672131147541,491.601639344262,449.668852459016,505.901639344262
2413805,"TABOLEIRO GRANDE",2488.79908256881,457.864220183486,511.957798165138,507.907339449541,463.546788990826,547.522935779817
2413904,"TAIPU",2388.6552742616,451.854008438819,498.216455696202,494.332911392405,455.644303797468,488.607594936709
2414001,"TANGARÁ",2463.72764423077,461.0125,517.078365384615,507.026442307692,462.240144230769,516.370192307692
2414100,"TENENTE ANANIAS",2392.03006993007,453.218181818182,494.572377622378,488.792307692308,445.726923076923,509.72027972028
2414159,"TENENTE LAURENTINO CRUZ",2531.16419753086,467.545061728395,531.479012345679,513.02037037037,471.218518518518,547.901234567901
2414209,"TIBAU DO SUL",2462.27402985075,465.822686567164,516.873134328358,505.978507462687,467.450447761194,506.149253731343
2414308,"TIMBAÚBA DOS BATISTAS",2511.78035714286,463.31875,518.466071428571,502.016964285714,472.8,555.178571428571
2414407,"TOUROS",2433.3322528363,457.994651539708,504.977795786061,495.611345218801,468.006158833063,506.742301458671
2414456,"TRIUNFO POTIGUAR",2413.81649484536,448.79175257732,499.759793814433,492.478350515464,462.064948453608,510.721649484536
2414506,"UMARIZAL",2432.18672727273,453.394181818182,504.130545454546,497.189818181818,455.144909090909,522.327272727273
2414605,"UPANEMA",2514.58527607362,466.020245398773,522.224846625767,505.097852760736,478.972392638037,542.269938650307
2414704,"VÁRZEA",2442.99142857143,462.200714285714,502.977857142857,497.556428571428,471.256428571429,509
2414753,"VENHA-VER",2548.7296875,470.6046875,524.2421875,500.309375,487.3234375,566.25
2414803,"VERA CRUZ",2429.59417040359,457.450896860987,506.016816143498,499.948430493273,462.09730941704,504.080717488789
2414902,"VIÇOSA",2408.12,445.648,503.4,492.105333333333,440.833333333333,526.133333333333
2415008,"VILA FLOR",2407.90326086956,453.546739130435,508.283695652174,501.196739130435,458.136956521739,486.739130434783
2500106,"ÁGUA BRANCA",2462.25446808511,451.26170212766,509.130212765957,504.590212765958,473.527659574468,523.744680851064
2500205,"AGUIAR",2370.10838709677,447.96,487.201290322581,480.326451612903,448.169032258065,506.451612903226
2500304,"ALAGOA GRANDE",2480.65391120507,463.614904862579,515.704968287527,506.356553911205,465.776638477801,529.200845665962
2500403,"ALAGOA NOVA",2482.29986320109,462.304377564979,518.832968536252,505.903967168263,458.870041039672,536.388508891929
2500502,"ALAGOINHA",2398.2415860735,446.665377176015,500.238684719536,488.434622823985,452.574081237911,510.328820116054
2500536,"ALCANTIL",2447.28098159509,460.957668711656,506.469938650307,496.31717791411,473.352147239264,510.184049079755
2500577,"ALGODÃO DE JANDAÍRA",2363.31274509804,456.019607843137,490.661764705882,488.127450980392,449.876470588235,478.627450980392
2500601,"ALHANDRA",2388.49934747145,449.288091353997,498.476019575856,490.485807504078,450.738825448613,499.510603588907
2500700,"SÃO JOÃO DO RIO DO PEIXE",2441.28470254958,454.637535410765,506.137818696884,491.819121813031,459.256798866855,529.43342776204
2500734,"AMPARO",2309.5925,433.94,490.08875,463.5775,435.48625,486.5
2500775,"APARECIDA",2468.62736842105,461.065964912281,516.67052631579,496.453684210526,465.103859649123,529.333333333333
2500809,"ARAÇAGI",2422.90939334638,458.139334637965,509.480821917808,496.955577299413,452.619373776908,505.714285714286
2500908,"ARARA",2494.75238095238,460.131932773109,521.860784313725,500.327731092437,469.070588235294,543.361344537815
2501005,"ARARUNA",2458.46519524618,458.101188455008,510.832767402377,503.271646859083,459.536332767402,526.723259762309
2501104,"AREIA",2477.0653968254,464.814814814815,521.206455026455,497.5,457.498624338624,536.045502645503
